,word,label
34740,SBA,0
34741,vulnerable,0
34742,sap,0
34743,1884,1
34744,mightily,0
34745,showman,0
34746,allied,1
34747,Irish,0
34748,Feis,0
34749,they'd,0
34750,spatial,0
34751,sugar,0
34752,novelist's,0
34753,dieters,0
34754,shock,0
34755,16-22,1
34756,Szold,0
34757,Expenditure,0
34758,tropical,0
34759,Slackened,0
34760,tollgate,1
34761,consistence,0
34762,unattached,1
34763,Celie's,0
34764,Nepal,0
34765,skidding,1
34766,frangipani,0
34767,facilitated,0
34768,leguminous,0
34769,arrived,1
34770,whiskers,0
34771,militarism,0
34772,remotest,0
34773,Financial,0
34774,reprovingly,0
34775,distaste,0
34776,Gras,0
34777,corpuscular,0
34778,consign,0
34779,pleaded,0
34780,Speedup,1
34781,incompatible,0
34782,mansions,0
34783,Nadine's,0
34784,unify,0
34785,peptides,0
34786,reflectors,0
34787,loans,0
34788,Foot,1
34789,whereabouts,0
34790,Paree,1
34791,commended,1
34792,staid,0
34793,Tailin',0
34794,Mountains,0
34795,Unconscionable,0
34796,sonnets,1
34797,substantive,0
34798,Schwartz,0
34799,Keo,0
34800,85-degrees,1
34801,selfishness,1
34802,as,0
34803,Discourse,0
34804,trips,0
34805,recommendations,1
34806,insubordination,0
34807,acceptance,1
34808,Construct,0
34809,self-sacrificing,0
34810,Bridget,0
34811,initial,0
34812,varies,0
34813,enmities,0
34814,Boaz,0
34815,babies,0
34816,Leroy,0
34817,fallen,1
34818,greensward,1
34819,batterie,1
34820,surprise,0
34821,State-Local,0
34822,jingling,0
34823,kinesthetically,1
34824,1730,0
34825,Hickok,0
34826,1625,0
34827,persuasively,0
34828,sashayed,0
34829,'50's,0
34830,Midwood,1
34831,haulage,0
34832,hoc,0
34833,parody,0
34834,Tech.,0
34835,compressing,1
34836,collectible,1
34837,Harrison,1
34838,tripping,1
34839,Thuggee,1
34840,healthful,0
34841,batters,1
34842,Actions,0
34843,piddling,1
34844,Converts,0
34845,duct,0
34846,3-by-6-ft.,0
34847,larger,0
34848,attendance,1
34849,revelling,1
34850,crewcut,0
34851,Soon,1
34852,shares,0
34853,submerging,0
34854,Chicago,0
34855,rentals,0
34856,rocket,0
34857,Appropriately,1
34858,pier,0
34859,They'd,0
34860,Delaware,0
34861,Favorites,0
34862,quintet,0
34863,Patmore,0
34864,Emcee,1
34865,denomination's,0
34866,Brewers,0
34867,technically,1
34868,yelp,0
34869,Monroe,0
34870,true-false,0
34871,printer's,0
34872,compensations,0
34873,Scotch-Irish-Scandinavian,0
34874,bays,0
34875,Gogol's,0
34876,Masu,0
34877,inseparable,0
34878,1964,0
34879,Giuseppe,1
34880,afghan,0
34881,Wharf,0
34882,ensue,0
34883,'fore,0
34884,grand-daughter,0
34885,disbursements,0
34886,"2,963",0
34887,windmill,1
34888,malaise,0
34889,Ligne,0
34890,sickness,1
34891,solipsism,0
34892,physiognomy,0
34893,Greek,1
34894,mid-1950's,0
34895,abhorrent,1
34896,contributions,0
34897,areas,0
34898,Buchanan,0
34899,rifleman's,0
34900,poorly,1
34901,Prize,0
34902,Opera,0
34903,insufficiently,1
34904,oud,0
34905,Cir.,0
34906,Johann,1
34907,lace,0
34908,Afrique,0
34909,Meister,0
34910,consanguineous,0
34911,multi-colored,0
34912,Weston,0
34913,yet,0
34914,Guild,0
34915,Viet,0
34916,conducts,0
34917,patron,0
34918,Smythe,0
34919,catkin,0
34920,abstracting,0
34921,discusses,1
34922,steel-edged,1
34923,neuritis,0
34924,Tuberculosis,0
34925,cremated,0
34926,vernacular,0
34927,compensates,0
34928,Galen,0
34929,boatswain,0
34930,moved,0
34931,stickpin,0
34932,mutually,1
34933,pigskin,0
34934,Spillane's,1
34935,swim,0
34936,Willard,1
34937,Alokut,0
34938,Quoting,0
34939,furtively,0
34940,sickly-tolerant,0
34941,Lovett,1
34942,Secesh,0
34943,surviving,0
34944,cat's,0
34945,V-1,0
34946,pump-action,0
34947,lineup,0
34948,25-gallon,1
34949,fearlessly,1
34950,Admissions,1
34951,Swiss-born,1
34952,delimits,0
34953,Bits,0
34954,TSH-treated,0
34955,flush,0
34956,forty-two,0
34957,combines,0
34958,boaters,0
34959,footman,1
34960,contaminating,0
34961,Islam's,0
34962,exchanging,0
34963,silos,0
34964,fide,0
34965,knew,0
34966,Hedison,0
34967,ivy-covered,0
34968,ultracentrifuge,0
34969,chortling,0
34970,Ito,0
34971,screenings,1
34972,turrets,1
34973,firing,0
34974,sixty-five-mile,0
34975,adjudged,0
34976,respectfully,1
34977,adolescent's,0
34978,tackles,0
34979,Salmon,0
34980,Analogously,0
34981,tainted,0
34982,fervor,0
34983,Telegraphers,0
34984,voiced,0
34985,publicly,0
34986,900-student,1
34987,manservant,0
34988,Heart-measuring,0
34989,sh-ts,0
34990,Titus,0
34991,melange,0
34992,"1,107",0
34993,Salpetriere,0
34994,Over-chilling,1
34995,judiciaries,0
34996,pastoral,0
34997,gm,0
34998,Oregonians,0
34999,Ain't,0
35000,Mister,0
35001,antifundamentalist,0
35002,overwhelmingly,0
35003,Gloom,1
35004,cracks,0
35005,disintegrating,0
35006,Sudanese,0
35007,573,0
35008,Fraud,0
35009,deserts,0
35010,thrive,0
35011,first-rate,0
35012,coerced,0
35013,mucus,0
35014,a-raising,0
35015,appears,1
35016,Representatives,0
35017,247,0
35018,reappraisals,1
35019,sophistication,0
35020,addiction,1
35021,juridical,0
35022,Masonry,0
35023,Leone,0
35024,lion's,0
35025,$3100,1
35026,Emanuele,0
35027,indulgences,0
35028,unsuspecting,0
35029,unheeded,1
35030,hydraulically,1
35031,cosmology,0
35032,missile,1
35033,metabolic,0
35034,neglect,0
35035,management's,0
35036,acquisitions,0
35037,poisoned,0
35038,Poussins,1
35039,outing,0
35040,Person,0
35041,theaters,0
35042,Gustavus,0
35043,refractive,0
35044,unthinkable,0
35045,Gauleiter,0
35046,Illustrated,1
35047,superhuman,0
35048,Issuing,1
35049,monogamous,0
35050,Lindsay,0
35051,2:06,0
35052,mat,0
35053,attribute,1
35054,CD,0
35055,Christian,0
35056,Burgundian,0
35057,antagonistic,0
35058,featherbedding,1
35059,Commonweal,1
35060,neuropsychiatric,0
35061,Recherche,0
35062,Stephanie,0
35063,frequency-modulation,0
35064,Purse,0
35065,whiteness,1
35066,analeptic,0
35067,vow,0
35068,Harmony's,0
35069,judicial,0
35070,light-weight,0
35071,Vivaldi,0
35072,perfectability,0
35073,Pellegrini,1
35074,silver,0
35075,blistered,0
35076,shepherd's,0
35077,gathering,0
35078,Mighty,0
35079,Pfau,0
35080,designated,0
35081,substantiate,0
35082,iniquities,0
35083,estate,0
35084,spotty,1
35085,appreciated,1
35086,upper-level,1
35087,Dean,0
35088,ginger,0
35089,admonishments,0
35090,barnyard,0
35091,featured,0
35092,sojourn,0
35093,pedal,0
35094,Obelisk,0
35095,Whatever,0
35096,co-ordinator,0
35097,Swears,0
35098,Liquor,0
35099,Respect,0
35100,baseless,1
35101,prostitutes,0
35102,barn-burner's,0
35103,Creations,0
35104,Perez,0
35105,ratable,0
35106,roughneck,0
35107,impurity,0
35108,congestive,0
35109,non-academic,0
35110,Trivia,0
35111,resort,0
35112,joined,0
35113,Complexity,0
35114,sweep,1
35115,canceled,0
35116,Loy,0
35117,insulating,0
35118,fishing,0
35119,ingestion,0
35120,chose,0
35121,Pak,0
35122,relocation,0
35123,Speer,1
35124,gloss,1
35125,electing,0
35126,Luxemburg,0
35127,sneezed,1
35128,abortion,0
35129,Mussett,1
35130,companion,0
35131,twirler,0
35132,series,0
35133,wartorn,0
35134,twofold,0
35135,retentiveness,1
35136,cigarettes,1
35137,NCTA,0
35138,Gary,0
35139,cling,0
35140,wiggling,1
35141,1956,0
35142,familiarness,1
35143,clubs,0
35144,Woe,0
35145,damages,0
35146,systematization,0
35147,4000-plus,1
35148,nightmares,0
35149,Mann's,1
35150,convictions,0
35151,breathtaking,0
35152,Active,0
35153,Bernini,0
35154,Awakening,0
35155,arrogate,1
35156,Friars,0
35157,Lancaster,0
35158,sheepskin,1
35159,Commons,1
35160,courthouse,0
35161,boulders,0
35162,Cove,0
35163,generation's,0
35164,suburbanized,0
35165,desire,0
35166,Packing,0
35167,whom,0
35168,inherent,0
35169,Snodgrass,1
35170,penman,0
35171,votes,0
35172,wrinkled,0
35173,phosphorus-bridged,0
35174,china,0
35175,guarding,0
35176,obtained,0
35177,Accardo,1
35178,bovines,0
35179,SW,0
35180,intrusive,0
35181,Tic-Tac-Toe,0
35182,$120,0
35183,yell,1
35184,holier-than-thou,0
35185,home-owners,0
35186,credits,0
35187,unequally,1
35188,granted,0
35189,Loew's,0
35190,bricklaying,0
35191,Bagh,0
35192,$17.8,0
35193,velour,0
35194,106,0
35195,Consultant,0
35196,journal,0
35197,Kornevey,0
35198,thyronine,0
35199,Merger,0
35200,talker,0
35201,"1,509",0
35202,Fall,1
35203,southpaw,0
35204,conjugal,0
35205,untied,0
35206,immortal,1
35207,lengthily,0
35208,orthodontics,0
35209,undifferentiated,1
35210,Decorated,0
35211,Fate,0
35212,two-seaters,0
35213,wus,0
35214,Summary,1
35215,partnership,0
35216,Bathyrans,0
35217,Baton,0
35218,Reconstruction,0
35219,scholar,0
35220,identify,0
35221,rubbery,1
35222,law-unto-itself,0
35223,spiraled,0
35224,bonanza,0
35225,1785,0
35226,Division,0
35227,validate,0
35228,stratosphere,0
35229,evildoers,0
35230,rare,0
35231,useable,0
35232,unflagging,1
35233,self-certainty,0
35234,mass-distribution,1
35235,bard,0
35236,correction,1
35237,Rabbi's,1
35238,Applications,1
35239,immunization,1
35240,depredations,0
35241,CDC's,0
35242,smelt,0
35243,peddled,1
35244,convict's,0
35245,willingness,1
35246,injunctions,0
35247,awoke,0
35248,interstitial,0
35249,needle,1
35250,ambitions,0
35251,seaports,0
35252,doubting,0
35253,federal-question,0
35254,endless,1
35255,prudent,0
35256,quirt,0
35257,crafts,0
35258,one-act-play,0
35259,Latter-day,1
35260,delectation,0
35261,reprints,0
35262,pouted,0
35263,wise,0
35264,subtracting,0
35265,1871,0
35266,carriage,1
35267,evasive,0
35268,combatants,0
35269,pausing,0
35270,bloom,1
35271,21-inch,0
35272,Tolls,1
35273,detected,0
35274,pain,0
35275,charm,0
35276,Eskimos,0
35277,protracted,0
35278,centenary,0
35279,tuxedoed,0
35280,hand-filed,0
35281,warmish,0
35282,unplowed,0
35283,pork-barrel,1
35284,salt-edged,0
35285,knuckle-duster,0
35286,wrists,0
35287,traders',0
35288,weatherproof,1
35289,joyride,0
35290,Greenwich-Potowomut,1
35291,component,0
35292,defection,0
35293,Mrad,0
35294,Example,0
35295,boyish,0
35296,mirrored,1
35297,Dumpty,0
35298,Turnpike,0
35299,broke,0
35300,Communism,1
35301,Hendry,0
35302,watercolorist,0
35303,Understanding,0
35304,forestall,1
35305,then,0
35306,Austrian,0
35307,underclassman,1
35308,expansive,0
35309,swam,0
35310,infusion,0
35311,effecting,1
35312,reorganizing,0
35313,activism,0
35314,pl.,0
35315,fraternity,0
35316,superego,0
35317,radiosterilized,0
35318,glassy,1
35319,workshops,0
35320,reemerged,1
35321,Small,1
35322,accompanist,1
35323,Sylvania,0
35324,Critic,0
35325,3'',1
35326,wondrously,0
35327,tropho-,0
35328,Lew,0
35329,unpredictable,0
35330,jeunes,0
35331,Bantu,0
35332,repercussions,1
35333,ebb,1
35334,Bald,0
35335,throw,0
35336,solicitude,0
35337,someday,0
35338,laughingly,0
35339,checked,0
35340,Bauhaus,0
35341,Quelch,0
35342,divisional,0
35343,retention,0
35344,goat's,0
35345,Abel,0
35346,Saud's,0
35347,carelessness,1
35348,hacked,0
35349,Dodge,0
35350,go,0
35351,double-married,1
35352,College,1
35353,Commenting,1
35354,Janssen,1
35355,barbarous,0
35356,Spahn's,0
35357,affirmative,1
35358,intergovernmental,0
35359,swiftest,0
35360,creativity-oriented,0
35361,DSM,0
35362,Steam,0
35363,Object,0
35364,one-act,0
35365,validly,0
35366,Felice's,0
35367,missile's,1
35368,nucleoli,0
35369,Art,0
35370,Adams's,0
35371,fellows,1
35372,Tosca,0
35373,d'entretenir,0
35374,1-o,0
35375,liqueur,0
35376,moneymaking,0
35377,Dostoevsky's,0
35378,1632,0
35379,gushed,0
35380,taxing,0
35381,high-interest,0
35382,occurrences,1
35383,Bramante's,0
35384,guardian,0
35385,Missa,1
35386,expressway,1
35387,transistor,0
35388,innings,1
35389,Porter's,0
35390,Workers,0
35391,1630,0
35392,Demetrius,0
35393,Carmer,0
35394,Llewellyn,1
35395,nightshirt,0
35396,dispense,0
35397,Scientifique,0
35398,7026,0
35399,flung,0
35400,club,0
35401,multimillionaire,1
35402,hydrophilic,0
35403,4.5,0
35404,post-World,0
35405,Wholesome,0
35406,2705,0
35407,conferences,0
35408,Wire,0
35409,Dream,0
35410,sales-conscious,0
35411,Kelley's,1
35412,Graceful,0
35413,Hypothesizing,0
35414,Candlelight,0
35415,evinced,0
35416,castigated,0
35417,apologized,0
35418,palm-studded,1
35419,1700's,1
35420,darted,0
35421,barge,0
35422,Standard-Times,0
35423,full-grown,1
35424,Rudolph,0
35425,Swift,0
35426,hadn't,0
35427,2:05,0
35428,exclusively,0
35429,Michelangelo's,0
35430,Thynnes,1
35431,Delegates,0
35432,Runyon,0
35433,displaces,0
35434,105-degrees-F,1
35435,tremendously,0
35436,camped,0
35437,certain,0
35438,stethoscope,0
35439,clarifying,0
35440,Meditations,0
35441,decreases,0
35442,motor,0
35443,effectively,1
35444,lasts,0
35445,Vachell,1
35446,looks,1
35447,slash,0
35448,northerner,0
35449,coaching,0
35450,renditions,0
35451,wakefulness,1
35452,farthest,0
35453,victimized,0
35454,Hetty's,1
35455,wrest,0
35456,York's,0
35457,friendliness,1
35458,strikingly,0
35459,acidulous,0
35460,hairy,0
35461,Carnival,0
35462,homefolk,0
35463,Hooker's,1
35464,downgrade,0
35465,nutritive,0
35466,Hertz,0
35467,non-algebraically,1
35468,"$3,675",0
35469,overreach,1
35470,revenue,0
35471,complaints,0
35472,Sigemund,0
35473,simples,0
35474,imperfections,0
35475,clique,0
35476,foregoing,0
35477,IND,0
35478,admissible,1
35479,yesterday's,0
35480,delighting,0
35481,philosophized,0
35482,comprised,0
35483,cooked,1
35484,provision,0
35485,mackinaw,0
35486,Whelan,0
35487,rinsing,0
35488,1640,0
35489,Alienus,0
35490,past,0
35491,cowling,0
35492,bale,0
35493,Ted,0
35494,1597/8,0
35495,heade,0
35496,calumniated,0
35497,Plus-one,0
35498,regretted,1
35499,cooperative,1
35500,Rex,0
35501,cutter,1
35502,discontinue,0
35503,Thaddeus,1
35504,protesting,0
35505,Mussorgsky's,1
35506,behaviorally,1
35507,festival,0
35508,anacondas,0
35509,Show,0
35510,Commonly,1
35511,Coventry,0
35512,C-plane,0
35513,physiologic,0
35514,deaf,0
35515,twisty,0
35516,quarter-to-quarter,0
35517,skylarking,0
35518,timbered,0
35519,objectiveness,1
35520,contender,0
35521,Guideposts',0
35522,Walk,0
35523,counterbalancing,0
35524,Herzog,0
35525,gifted,0
35526,Alexeyeva,0
35527,Zworykin,0
35528,fluids,0
35529,salve,0
35530,contrary-to-reality,0
35531,Pius,0
35532,chemists,0
35533,shovel,0
35534,Syndicate,0
35535,non-authoritative,0
35536,upper-lower,1
35537,moi,0
35538,direct-sum,0
35539,proceeded,1
35540,Fairmount,0
35541,Intercollegiate,1
35542,luncheon-table,0
35543,Caucusing,0
35544,Auschwitz,0
35545,kennings,1
35546,unmagnified,0
35547,65-degrees,1
35548,Recently,0
35549,half-life,0
35550,selected,0
35551,Bluntly,0
35552,rooftops,1
35553,wetly,0
35554,Childhood,1
35555,pleasures,0
35556,lung,0
35557,5-7,0
35558,suitability,0
35559,reproaches,0
35560,Sober,0
35561,pollen-and-nectar,1
35562,Written,1
35563,tenor,0
35564,foamed-core,0
35565,finest,0
35566,jollying,1
35567,Lagerlof,0
35568,wards,0
35569,preached,0
35570,Manchester,0
35571,expounding,0
35572,fidelity,0
35573,ring-around-a-rosy,0
35574,Sixty-five,0
35575,Pike's,0
35576,drip-,0
35577,cheated,0
35578,leggings,1
35579,s'posin',0
35580,Kelseyville,1
35581,1748,0
35582,Doaty,0
35583,Stoll,1
35584,Marina,0
35585,pardoned,0
35586,Domina,0
35587,Chromatography,0
35588,market-place,0
35589,Marty,0
35590,Jewishness,1
35591,Chase,0
35592,Prince's,0
35593,Pontissara,1
35594,Armide,0
35595,Broadway,0
35596,ventilation,0
35597,Flemings,0
35598,synthesizes,0
35599,churned,0
35600,liners,0
35601,reflex,0
35602,fails,0
35603,conspired,0
35604,Solesmes,0
35605,chapels,0
35606,Correction,1
35607,Simplex,0
35608,Jennifer,1
35609,waited,0
35610,mangled,0
35611,hoof,1
35612,put,0
35613,Didi,0
35614,tycoon,1
35615,1780,0
35616,1940,0
35617,incisiveness,1
35618,necklaces,0
35619,catalyst,0
35620,baited,0
35621,Mimi,0
35622,compulsions,0
35623,poets,0
35624,English,0
35625,neighborhoods,1
35626,fussy,1
35627,bespeaks,0
35628,doorbell,1
35629,candy,0
35630,676,0
35631,wasteful,0
35632,Double,0
35633,unlimited,0
35634,Science,0
35635,hypnotic,0
35636,twigged,1
35637,designing,0
35638,deceit's,0
35639,Soviets,0
35640,dairy-oh,0
35641,untrue,0
35642,Ruth,0
35643,rightly,0
35644,diagonal,0
35645,persuasions,0
35646,gold,0
35647,Landis,0
35648,dismissing,1
35649,Cause,0
35650,Territories,1
35651,redeem,1
35652,Elegance,0
35653,beget,0
35654,Eliminate,0
35655,Lebanese,0
35656,Moses,0
35657,diminution,0
35658,circuitous,0
35659,Guttman-type,1
35660,pill,1
35661,too-simple-to-be-true,1
35662,skates,0
35663,Menshikov,0
35664,stream-of-consciousness,1
35665,480,0
35666,guides,0
35667,big-chested,0
35668,Alsing,0
35669,Connections,1
35670,influences,0
35671,Marinas,0
35672,Muscovy,0
35673,barometric,0
35674,lowering,0
35675,future-day,0
35676,glycerolized,0
35677,ready-made,0
35678,now-misplaced,0
35679,Tri-State,0
35680,self-defeating,0
35681,Globocnik's,0
35682,Troopers,1
35683,Mateo,0
35684,poseurs,0
35685,Maj.,0
35686,Tibetan,0
35687,Laurance,0
35688,sclerosis,0
35689,Hansen's,0
35690,portents,0
35691,Tuck,0
35692,lyriist,1
35693,Bartleby,0
35694,drove,0
35695,Blistered,0
35696,Spot,0
35697,sable,0
35698,Over,0
35699,Collector's,1
35700,Speakership,0
35701,areaways,0
35702,dreadfully,1
35703,deficient,0
35704,Vehicles,0
35705,Shakespeare,0
35706,re-export,0
35707,jackbooted,1
35708,Allen's,1
35709,and,0
35710,Manley's,0
35711,hammered,1
35712,harrowed,1
35713,unutterably,1
35714,charts,0
35715,play-girl,0
35716,architect,0
35717,launchings,0
35718,regionally,1
35719,develops,0
35720,Antietam,0
35721,unarmed,0
35722,northwest,0
35723,answered,0
35724,started,0
35725,Other,0
35726,onlookers,1
35727,choking,0
35728,tongued,0
35729,parochial,0
35730,Promazine,0
35731,1966,1
35732,fairgoers,0
35733,bemoan,0
35734,today's,0
35735,completed,0
35736,lobules,0
35737,fedora,0
35738,caloric,0
35739,exceedingly,1
35740,Artistic,0
35741,undeserved,0
35742,presage,0
35743,donor,0
35744,cornbread,0
35745,overworked,0
35746,sneaking,0
35747,non-freezing,1
35748,preferential,0
35749,turtlebacks,0
35750,sprays,0
35751,5/16'',1
35752,Kaddish,1
35753,French,0
35754,twentieth,0
35755,puncturing,0
35756,copra,0
35757,heterogeneous,0
35758,Scholar,0
35759,engine's,0
35760,stammered,1
35761,pax-ordo,0
35762,vocally,1
35763,clues,0
35764,ball,1
35765,chaise,0
35766,longsuffering,1
35767,Bulloch,1
35768,irregularity,1
35769,angelic,0
35770,differentiate,1
35771,Bleeker,1
35772,Floyd's,0
35773,near-Communists,1
35774,twenty-nine-foot-wide,1
35775,burn,0
35776,Equinox,0
35777,titer,0
35778,ideological,0
35779,vociferously,0
35780,Shirley,0
35781,unreassuringly,1
35782,Communication,1
35783,nailed,0
35784,solvating,0
35785,Groat,0
35786,arrangement,1
35787,listener,0
35788,mor,0
35789,crossings,1
35790,Rusty,0
35791,over-subscribed,0
35792,fps,0
35793,collector,1
35794,1581,0
35795,birefringence,0
35796,sergeant,0
35797,Scapin,0
35798,formative,0
35799,ij,0
35800,natural,0
35801,boxed,0
35802,exists,0
35803,"8,100",1
35804,Tamiris-Daniel,0
35805,guessing,1
35806,Criterion,0
35807,arable,0
35808,polyisocyanates,0
35809,guilty,0
35810,snags,0
35811,Korman,0
35812,not-ace,0
35813,gripped,1
35814,eugenic,0
35815,non-pathogenic,0
35816,bedridden,1
35817,Barth,0
35818,warmed-over,0
35819,pegged-down,1
35820,Lenin,0
35821,waterfall,1
35822,Seated,0
35823,capacitors,0
35824,subparagraph,0
35825,exclamations,0
35826,massive,1
35827,womb-to-tomb,0
35828,crooks,1
35829,Grafin,0
35830,Dallas-based,1
35831,Because,0
35832,onset,0
35833,courtesy,0
35834,offering,1
35835,Laredo,0
35836,cartoonists,1
35837,annum,1
35838,tissue,1
35839,Hearts,0
35840,abdominal,0
35841,fan's,0
35842,redistributed,0
35843,"$5,000",1
35844,Pebworth,0
35845,continually,1
35846,Abbe-Direct,1
35847,economy,0
35848,narrow,1
35849,triad,0
35850,senders,0
35851,Boliou,0
35852,behaving,0
35853,McLauchlin,0
35854,uncomforted,0
35855,roughcast,0
35856,Artificer,0
35857,nonsingular,0
35858,"37,081",0
35859,Centrale,0
35860,stud,0
35861,monaural,0
35862,cunning,1
35863,campagna,0
35864,KCs,0
35865,Cunard's,0
35866,concretistic,0
35867,reliability,0
35868,rangy,0
35869,rivets,0
35870,Excellency,1
35871,portrays,0
35872,rewt,0
35873,Hutchins',0
35874,base-runner,1
35875,translator,0
35876,measurably,0
35877,kinesthetic,0
35878,fatalists,0
35879,Seed,1
35880,Schoolmarm,1
35881,Agriculture's,0
35882,wisenheimer,0
35883,grapes,0
35884,captain's,0
35885,Arapacis,0
35886,flushing,0
35887,comprises,0
35888,25.1%,0
35889,splurge,0
35890,misinterpreted,0
35891,Aylesbury,0
35892,guiltless,1
35893,Isaac,1
35894,Mts.,0
35895,"2,800,000",1
35896,care-free,1
35897,barrack,1
35898,assistance,1
35899,railroad,0
35900,daunt,0
35901,atrociously,0
35902,carbohydrate,0
35903,yodel,0
35904,comin',0
35905,Variety,0
35906,tailgate,0
35907,abstractedness,1
35908,Absolution,0
35909,emanating,0
35910,peppermints,1
35911,lizard's,0
35912,wherefores,0
35913,ban,0
35914,cellulose,1
35915,thuds,0
35916,wrestlings,0
35917,Huston,0
35918,Expansion,0
35919,framer,0
35920,Stillwell,1
